268,Wo isch dr Sitz vo dr Heineken Brauerei?,Ostschweiz
164,Wia heisst dr zweithöchsti Berg vo dr Welt?,Ostschweiz
254,In welem alta Riich sind Kakaobohna Zahligsmittel gsi?,Ostschweiz
424,Wer isch dr Bürgermeister vo Berlin?,Ostschweiz
247,Wia viel Aldi-Filiala gits?,Ostschweiz
105,In wiaviel Film het dr Leonardo DiCaprio mitgspielt?,Ostschweiz
87,Uf wela Musigalba befindet sich ds Liad Last Christmas?,Ostschweiz
151,Mit wem isch dr Tom Cruise verhürotet gsi?,Ostschweiz
248,Wia heisst dr längsti Fluss vo dr Welt?,Ostschweiz
60,Seg miar alli Apollo-14-Astronauta?,Ostschweiz
